query_peak_id	query_chrom	query_start	query_end	target_peak_id	target_chrom	target_start	target_end	overlap_bp	query_overlap_fraction	target_overlap_fraction	reciprocal_overlap_score	reciprocal_best_hit	source_species	target_species
human_ocr_0068698	chr10	44474433	44474550	mouse_ocr_0021673	chr10	44474274	44474749	117	1.0	0.2463157894736842	0.2463157894736842	True	human	mouse
human_ocr_0044944	chr10	45000970	45001046	mouse_ocr_0021664	chr10	45000952	45001314	76	1.0	0.20994475138121546	0.20994475138121546	True	human	mouse
human_ocr_0044944	chr10	45001174	45001267	mouse_ocr_0021664	chr10	45000952	45001314	93	1.0	0.2569060773480663	0.2569060773480663	True	human	mouse
human_ocr_0032178	chr10	53348421	53349144	mouse_ocr_0038054	chr10	53348386	53348796	375	0.5186721991701245	0.9146341463414634	0.5186721991701245	True	human	mouse
human_ocr_0012646	chr10	59974205	59974482	mouse_ocr_0023416	chr10	59974112	59974698	277	1.0	0.4726962457337884	0.4726962457337884	True	human	mouse
human_ocr_0049462	chr10	60791056	60791127	mouse_ocr_0029709	chr10	60791055	60791373	71	1.0	0.22327044025157233	0.22327044025157233	True	human	mouse
human_ocr_0049462	chr10	60791178	60791296	mouse_ocr_0029709	chr10	60791055	60791373	118	1.0	0.3710691823899371	0.3710691823899371	True	human	mouse
human_ocr_0026276	chr10	60835056	60835136	mouse_ocr_0033352	chr10	60835039	60835279	80	1.0	0.3333333333333333	0.3333333333333333	True	human	mouse
human_ocr_0026276	chr10	60835140	60835188	mouse_ocr_0033352	chr10	60835039	60835279	48	1.0	0.2	0.2	True	human	mouse
human_ocr_0002215	chr10	61696158	61696546	mouse_ocr_0020016	chr10	61694929	61696835	388	1.0	0.20356768100734524	0.20356768100734524	True	human	mouse
human_ocr_0049256	chr10	63039014	63039079	mouse_ocr_0018124	chr10	63038912	63039233	65	1.0	0.20249221183800623	0.20249221183800623	True	human	mouse
human_ocr_0049256	chr10	63039079	63039195	mouse_ocr_0018124	chr10	63038912	63039233	116	1.0	0.3613707165109034	0.3613707165109034	True	human	mouse
human_ocr_0066894	chr10	63153754	63153860	mouse_ocr_0042873	chr10	63153561	63153915	106	1.0	0.2994350282485876	0.2994350282485876	True	human	mouse
human_ocr_0083215	chr10	67029469	67029694	mouse_ocr_0025226	chr10	67029354	67029711	225	1.0	0.6302521008403361	0.6302521008403361	True	human	mouse
human_ocr_0060474	chr10	67076564	67076723	mouse_ocr_0030185	chr10	67076488	67076841	159	1.0	0.45042492917847027	0.45042492917847027	True	human	mouse
human_ocr_0006033	chr10	67185517	67185720	mouse_ocr_0009617	chr10	67185491	67186134	203	1.0	0.3157076205287714	0.3157076205287714	True	human	mouse
human_ocr_0006033	chr10	67185813	67186012	mouse_ocr_0009617	chr10	67185491	67186134	199	1.0	0.3094867807153966	0.3094867807153966	True	human	mouse
human_ocr_0032979	chr10	67288127	67288295	mouse_ocr_0005136	chr10	67287978	67288390	168	1.0	0.4077669902912621	0.4077669902912621	True	human	mouse
human_ocr_0018496	chr10	68136458	68136603	mouse_ocr_0004599	chr10	68136328	68137036	145	1.0	0.20480225988700565	0.20480225988700565	True	human	mouse
human_ocr_0046438	chr10	68357205	68357287	mouse_ocr_0044085	chr10	68357106	68357391	82	1.0	0.28771929824561404	0.28771929824561404	True	human	mouse
human_ocr_0050177	chr10	75004200	75004361	mouse_ocr_0002025	chr10	75004083	75004783	161	1.0	0.23	0.23	True	human	mouse
human_ocr_0006122	chr10	75921275	75921513	mouse_ocr_0017579	chr10	75920896	75921846	238	1.0	0.2505263157894737	0.2505263157894737	True	human	mouse
human_ocr_0088410	chr10	78287834	78288026	mouse_ocr_0013859	chr10	78287571	78288230	192	1.0	0.291350531107739	0.291350531107739	True	human	mouse
human_ocr_0002903	chr10	79669389	79669787	mouse_ocr_0014880	chr10	79668767	79670320	398	1.0	0.25627817128139085	0.25627817128139085	True	human	mouse
human_ocr_0009003	chr10	79960150	79960387	mouse_ocr_0003530	chr10	79959766	79960892	237	1.0	0.21047957371225579	0.21047957371225579	True	human	mouse
human_ocr_0009418	chr10	80561263	80561473	mouse_ocr_0019846	chr10	80561088	80561958	210	1.0	0.2413793103448276	0.2413793103448276	True	human	mouse
human_ocr_0050558	chr10	81244646	81244796	mouse_ocr_0041228	chr10	81244529	81244978	150	1.0	0.33407572383073497	0.33407572383073497	True	human	mouse
human_ocr_0007176	chr10	82763928	82764176	mouse_ocr_0000586	chr10	82763669	82764557	248	1.0	0.27927927927927926	0.27927927927927926	True	human	mouse
human_ocr_0041966	chr10	83326695	83326835	mouse_ocr_0039011	chr10	83326518	83327129	140	1.0	0.22913256955810146	0.22913256955810146	True	human	mouse
human_ocr_0063791	chr10	84544926	84545025	mouse_ocr_0007992	chr10	84544863	84545224	99	1.0	0.2742382271468144	0.2742382271468144	True	human	mouse
human_ocr_0009916	chr10	85387258	85387937	mouse_ocr_0008248	chr10	85386547	85388052	679	1.0	0.4511627906976744	0.4511627906976744	True	human	mouse
human_ocr_0055670	chr10	86182214	86182323	mouse_ocr_0030029	chr10	86182230	86182510	93	0.8532110091743119	0.33214285714285713	0.33214285714285713	True	human	mouse
human_ocr_0078645	chr10	87494728	87494928	mouse_ocr_0011352	chr10	87494658	87495116	200	1.0	0.4366812227074236	0.4366812227074236	True	human	mouse
human_ocr_0064842	chr10	87927198	87927396	mouse_ocr_0022488	chr10	87926951	87927738	198	1.0	0.25158831003811943	0.25158831003811943	True	human	mouse
human_ocr_0063294	chr10	88725474	88725564	mouse_ocr_0025707	chr10	88725407	88725671	90	1.0	0.3409090909090909	0.3409090909090909	True	human	mouse
human_ocr_0009375	chr10	91271392	91271585	mouse_ocr_0028352	chr10	91271220	91271860	193	1.0	0.3015625	0.3015625	True	human	mouse
human_ocr_0011097	chr10	93081231	93081456	mouse_ocr_0016379	chr10	93081104	93081895	225	1.0	0.28445006321112515	0.28445006321112515	True	human	mouse
human_ocr_0085671	chr10	93194911	93195008	mouse_ocr_0031051	chr10	93194797	93195235	97	1.0	0.22146118721461186	0.22146118721461186	True	human	mouse
human_ocr_0021065	chr10	93682405	93682704	mouse_ocr_0001038	chr10	93681967	93682720	299	1.0	0.39707835325365204	0.39707835325365204	True	human	mouse
human_ocr_0015902	chr10	94129673	94129917	mouse_ocr_0016710	chr10	94129627	94130162	244	1.0	0.45607476635514016	0.45607476635514016	True	human	mouse
human_ocr_0023346	chr10	96618262	96618459	mouse_ocr_0037295	chr10	96618157	96618575	197	1.0	0.47129186602870815	0.47129186602870815	True	human	mouse
human_ocr_0023346	chr10	96618460	96618630	mouse_ocr_0037295	chr10	96618157	96618575	115	0.6764705882352942	0.2751196172248804	0.2751196172248804	True	human	mouse
human_ocr_0071694	chr10	98494526	98494595	mouse_ocr_0020451	chr10	98494427	98494702	69	1.0	0.2509090909090909	0.2509090909090909	True	human	mouse
human_ocr_0071694	chr10	98494610	98494680	mouse_ocr_0020451	chr10	98494427	98494702	70	1.0	0.2545454545454545	0.2545454545454545	True	human	mouse
human_ocr_0045798	chr10	98684325	98684436	mouse_ocr_0025649	chr10	98684129	98684567	111	1.0	0.2534246575342466	0.2534246575342466	True	human	mouse
human_ocr_0009623	chr10	99262917	99263268	mouse_ocr_0004778	chr10	99262901	99263418	351	1.0	0.6789168278529981	0.6789168278529981	True	human	mouse
human_ocr_0006993	chr10	105575214	105575330	mouse_ocr_0010882	chr10	105575136	105575599	116	1.0	0.2505399568034557	0.2505399568034557	True	human	mouse
human_ocr_0006993	chr10	105575411	105575515	mouse_ocr_0010882	chr10	105575136	105575599	104	1.0	0.22462203023758098	0.22462203023758098	True	human	mouse
human_ocr_0000616	chr10	105841095	105841361	mouse_ocr_0002949	chr10	105840868	105841932	266	1.0	0.25	0.25	True	human	mouse
human_ocr_0050941	chr10	108435795	108435870	mouse_ocr_0009096	chr10	108435626	108435968	75	1.0	0.21929824561403508	0.21929824561403508	True	human	mouse
human_ocr_0042143	chr10	110760604	110760694	mouse_ocr_0038960	chr10	110760631	110760912	63	0.7	0.22419928825622776	0.22419928825622776	True	human	mouse
human_ocr_0042143	chr10	110760736	110760793	mouse_ocr_0038960	chr10	110760631	110760912	57	1.0	0.20284697508896798	0.20284697508896798	True	human	mouse
human_ocr_0000520	chr10	112928416	112928770	mouse_ocr_0003106	chr10	112928381	112929236	354	1.0	0.41403508771929826	0.41403508771929826	True	human	mouse
human_ocr_0032140	chr10	117515934	117516025	mouse_ocr_0041870	chr10	117515823	117516094	91	1.0	0.33579335793357934	0.33579335793357934	True	human	mouse
human_ocr_0080115	chr10	118792364	118792466	mouse_ocr_0025230	chr10	118792269	118792674	102	1.0	0.2518518518518518	0.2518518518518518	True	human	mouse
human_ocr_0087819	chr10	119615336	119615454	mouse_ocr_0010322	chr10	119615242	119615685	118	1.0	0.26636568848758463	0.26636568848758463	True	human	mouse
human_ocr_0087819	chr10	119615567	119615659	mouse_ocr_0010322	chr10	119615242	119615685	92	1.0	0.2076749435665914	0.2076749435665914	True	human	mouse
human_ocr_0045077	chr10	120377520	120377797	mouse_ocr_0044232	chr10	120377308	120377840	277	1.0	0.5206766917293233	0.5206766917293233	True	human	mouse
human_ocr_0038868	chr10	120421922	120422022	mouse_ocr_0033504	chr10	120421921	120422417	100	1.0	0.20161290322580644	0.20161290322580644	True	human	mouse
human_ocr_0038868	chr10	120422170	120422340	mouse_ocr_0033504	chr10	120421921	120422417	170	1.0	0.34274193548387094	0.34274193548387094	True	human	mouse
human_ocr_0089236	chr10	121206156	121206392	mouse_ocr_0018161	chr10	121206016	121206550	236	1.0	0.4419475655430712	0.4419475655430712	True	human	mouse
human_ocr_0084668	chr10	121488860	121488937	mouse_ocr_0021338	chr10	121488618	121488971	77	1.0	0.21813031161473087	0.21813031161473087	True	human	mouse
human_ocr_0000785	chr10	121739942	121740226	mouse_ocr_0019057	chr10	121739475	121740540	284	1.0	0.26666666666666666	0.26666666666666666	True	human	mouse
human_ocr_0075960	chr10	122553108	122553182	mouse_ocr_0024188	chr10	122553117	122553421	65	0.8783783783783784	0.2138157894736842	0.2138157894736842	True	human	mouse
human_ocr_0075960	chr10	122553266	122553334	mouse_ocr_0024188	chr10	122553117	122553421	68	1.0	0.2236842105263158	0.2236842105263158	True	human	mouse
human_ocr_0019751	chr10	125725422	125725522	mouse_ocr_0044231	chr10	125725398	125725619	100	1.0	0.45248868778280543	0.45248868778280543	True	human	mouse
human_ocr_0083193	chr10	126869825	126869880	mouse_ocr_0032077	chr10	126869720	126869973	55	1.0	0.21739130434782608	0.21739130434782608	True	human	mouse
human_ocr_0028326	chr10	127289162	127289296	mouse_ocr_0035863	chr10	127289213	127289608	83	0.6194029850746269	0.21012658227848102	0.21012658227848102	True	human	mouse
human_ocr_0028326	chr10	127289296	127289486	mouse_ocr_0035863	chr10	127289213	127289608	190	1.0	0.4810126582278481	0.4810126582278481	True	human	mouse
human_ocr_0071868	chr10	127350707	127350862	mouse_ocr_0012251	chr10	127350384	127350987	155	1.0	0.2570480928689884	0.2570480928689884	True	human	mouse
human_ocr_0024751	chr10	127354017	127354084	mouse_ocr_0043606	chr10	127353908	127354193	67	1.0	0.23508771929824562	0.23508771929824562	True	human	mouse
human_ocr_0084420	chr10	127512131	127512228	mouse_ocr_0040213	chr10	127512074	127512426	97	1.0	0.2755681818181818	0.2755681818181818	True	human	mouse
human_ocr_0047716	chr10	127526685	127526919	mouse_ocr_0031389	chr10	127526704	127527010	215	0.9188034188034188	0.7026143790849673	0.7026143790849673	True	human	mouse
human_ocr_0010621	chr10	127538050	127538165	mouse_ocr_0036428	chr10	127537823	127538140	90	0.782608695652174	0.28391167192429023	0.28391167192429023	True	human	mouse
human_ocr_0050001	chr10	127576431	127576642	mouse_ocr_0010463	chr10	127576299	127577061	211	1.0	0.2769028871391076	0.2769028871391076	True	human	mouse
human_ocr_0050001	chr10	127576798	127577063	mouse_ocr_0010463	chr10	127576299	127577061	263	0.9924528301886792	0.3451443569553806	0.3451443569553806	True	human	mouse
human_ocr_0056609	chr10	128036910	128036995	mouse_ocr_0018034	chr10	128036720	128037119	85	1.0	0.21303258145363407	0.21303258145363407	True	human	mouse
human_ocr_0005232	chr10	128210840	128211411	mouse_ocr_0026730	chr10	128210825	128211493	571	1.0	0.8547904191616766	0.8547904191616766	True	human	mouse
human_ocr_0000166	chr10	128337596	128337907	mouse_ocr_0008357	chr10	128337397	128338340	311	1.0	0.3297985153764581	0.3297985153764581	True	human	mouse
human_ocr_0006593	chr10	128547601	128547789	mouse_ocr_0006793	chr10	128547215	128548097	188	1.0	0.21315192743764172	0.21315192743764172	True	human	mouse
human_ocr_0011615	chr10	128583811	128583928	mouse_ocr_0019533	chr10	128583661	128584242	117	1.0	0.20137693631669534	0.20137693631669534	True	human	mouse
human_ocr_0022624	chr10	128715908	128716374	mouse_ocr_0038729	chr10	128715633	128716599	466	1.0	0.4824016563146998	0.4824016563146998	True	human	mouse
human_ocr_0064953	chr10	128891210	128891582	mouse_ocr_0033583	chr10	128891126	128891834	372	1.0	0.5254237288135594	0.5254237288135594	True	human	mouse
human_ocr_0020973	chr11	3290598	3291272	mouse_ocr_0041894	chr11	3289797	3290893	295	0.43768545994065283	0.26916058394160586	0.26916058394160586	True	human	mouse
human_ocr_0048690	chr11	3347521	3347730	mouse_ocr_0019332	chr11	3346962	3347686	165	0.7894736842105263	0.22790055248618785	0.22790055248618785	True	human	mouse
human_ocr_0003570	chr11	3648674	3649059	mouse_ocr_0005632	chr11	3648343	3649837	385	1.0	0.2576974564926372	0.2576974564926372	True	human	mouse
human_ocr_0026456	chr11	4094385	4094520	mouse_ocr_0038292	chr11	4094368	4094672	135	1.0	0.4440789473684211	0.4440789473684211	True	human	mouse
human_ocr_0011537	chr11	4135316	4135580	mouse_ocr_0001405	chr11	4134715	4135910	264	1.0	0.22092050209205022	0.22092050209205022	True	human	mouse
human_ocr_0012427	chr11	4197845	4198057	mouse_ocr_0011861	chr11	4197783	4198131	212	1.0	0.6091954022988506	0.6091954022988506	True	human	mouse
human_ocr_0081504	chr11	4203832	4203932	mouse_ocr_0037439	chr11	4203626	4204075	100	1.0	0.22271714922049	0.22271714922049	True	human	mouse
human_ocr_0000276	chr11	4848849	4849163	mouse_ocr_0000929	chr11	4848782	4849894	314	1.0	0.2823741007194245	0.2823741007194245	True	human	mouse
human_ocr_0011650	chr11	5062138	5062339	mouse_ocr_0018701	chr11	5061617	5062382	201	1.0	0.2627450980392157	0.2627450980392157	True	human	mouse
human_ocr_0003851	chr11	6475108	6475773	mouse_ocr_0039945	chr11	6474799	6475728	620	0.9323308270676691	0.667384284176534	0.667384284176534	True	human	mouse
human_ocr_0029491	chr11	11844597	11844731	mouse_ocr_0014946	chr11	11844300	11844970	134	1.0	0.2	0.2	True	human	mouse
human_ocr_0074444	chr11	11974910	11975000	mouse_ocr_0022882	chr11	11974927	11975259	73	0.8111111111111111	0.21987951807228914	0.21987951807228914	True	human	mouse
human_ocr_0074444	chr11	11975068	11975157	mouse_ocr_0022882	chr11	11974927	11975259	89	1.0	0.2680722891566265	0.2680722891566265	True	human	mouse
human_ocr_0060013	chr11	18867727	18867901	mouse_ocr_0045256	chr11	18867679	18867987	174	1.0	0.564935064935065	0.564935064935065	True	human	mouse
human_ocr_0036624	chr11	18945646	18946115	mouse_ocr_0014621	chr11	18945791	18946194	324	0.6908315565031983	0.8039702233250621	0.6908315565031983	True	human	mouse
human_ocr_0005783	chr11	19018566	19018788	mouse_ocr_0002884	chr11	19018649	19019231	139	0.6261261261261262	0.23883161512027493	0.23883161512027493	True	human	mouse
human_ocr_0005783	chr11	19018850	19019179	mouse_ocr_0002884	chr11	19018649	19019231	329	1.0	0.5652920962199313	0.5652920962199313	True	human	mouse
human_ocr_0014693	chr11	19924334	19924557	mouse_ocr_0043537	chr11	19923920	19924567	223	1.0	0.3446676970633694	0.3446676970633694	True	human	mouse
human_ocr_0082675	chr11	20635834	20635926	mouse_ocr_0036474	chr11	20635714	20635947	92	1.0	0.3948497854077253	0.3948497854077253	True	human	mouse
human_ocr_0061032	chr11	20638924	20639006	mouse_ocr_0046540	chr11	20638910	20639137	82	1.0	0.36123348017621143	0.36123348017621143	True	human	mouse
human_ocr_0000461	chr11	23255739	23256153	mouse_ocr_0002380	chr11	23255097	23256354	414	1.0	0.32935560859188545	0.32935560859188545	True	human	mouse
human_ocr_0011621	chr11	24371572	24371863	mouse_ocr_0012333	chr11	24371401	24372622	291	1.0	0.23832923832923833	0.23832923832923833	True	human	mouse
human_ocr_0021049	chr11	24472983	24473182	mouse_ocr_0015758	chr11	24472967	24473775	199	1.0	0.24628712871287128	0.24628712871287128	True	human	mouse
human_ocr_0021179	chr11	26489724	26489901	mouse_ocr_0033480	chr11	26489733	26490535	168	0.9491525423728814	0.20947630922693267	0.20947630922693267	True	human	mouse
human_ocr_0021179	chr11	26490141	26490336	mouse_ocr_0033480	chr11	26489733	26490535	195	1.0	0.243142144638404	0.243142144638404	True	human	mouse
human_ocr_0051644	chr11	28709547	28709702	mouse_ocr_0022655	chr11	28709511	28709875	155	1.0	0.4258241758241758	0.4258241758241758	True	human	mouse
human_ocr_0039013	chr11	30204483	30204638	mouse_ocr_0026941	chr11	30204370	30204748	155	1.0	0.41005291005291006	0.41005291005291006	True	human	mouse
human_ocr_0023060	chr11	30222738	30222822	mouse_ocr_0011854	chr11	30222679	30223027	84	1.0	0.2413793103448276	0.2413793103448276	True	human	mouse
human_ocr_0021130	chr11	31373611	31373712	mouse_ocr_0018247	chr11	31373512	31373813	101	1.0	0.33554817275747506	0.33554817275747506	True	human	mouse
human_ocr_0052441	chr11	32680121	32680440	mouse_ocr_0040103	chr11	32680063	32680348	227	0.7115987460815048	0.7964912280701755	0.7115987460815048	True	human	mouse
human_ocr_0011048	chr11	33147736	33148029	mouse_ocr_0012160	chr11	33147702	33148707	293	1.0	0.2915422885572139	0.2915422885572139	True	human	mouse
human_ocr_0039277	chr11	35278527	35278813	mouse_ocr_0036812	chr11	35278399	35278797	270	0.9440559440559441	0.678391959798995	0.678391959798995	True	human	mouse
human_ocr_0001531	chr11	45955221	45955485	mouse_ocr_0001856	chr11	45955074	45955694	264	1.0	0.4258064516129032	0.4258064516129032	True	human	mouse
human_ocr_0000514	chr11	50325514	50325864	mouse_ocr_0008245	chr11	50324953	50326364	350	1.0	0.24805102763997164	0.24805102763997164	True	human	mouse
human_ocr_0002496	chr11	51619806	51619985	mouse_ocr_0019377	chr11	51619183	51619984	178	0.994413407821229	0.2222222222222222	0.2222222222222222	True	human	mouse
human_ocr_0058884	chr11	51852258	51852376	mouse_ocr_0021733	chr11	51852180	51852596	118	1.0	0.28365384615384615	0.28365384615384615	True	human	mouse
human_ocr_0058884	chr11	51852376	51852538	mouse_ocr_0021733	chr11	51852180	51852596	162	1.0	0.3894230769230769	0.3894230769230769	True	human	mouse
human_ocr_0026833	chr11	52253838	52254032	mouse_ocr_0022183	chr11	52253771	52254264	194	1.0	0.3935091277890467	0.3935091277890467	True	human	mouse
human_ocr_0052544	chr11	54071816	54071948	mouse_ocr_0036753	chr11	54071706	54072194	132	1.0	0.27049180327868855	0.27049180327868855	True	human	mouse
human_ocr_0028425	chr11	54307595	54307673	mouse_ocr_0014143	chr11	54307496	54307821	78	1.0	0.24	0.24	True	human	mouse
human_ocr_0068563	chr11	58010676	58010805	mouse_ocr_0026341	chr11	58010515	58010844	129	1.0	0.39209726443769	0.39209726443769	True	human	mouse
human_ocr_0007391	chr11	58938381	58938818	mouse_ocr_0003288	chr11	58938167	58939194	437	1.0	0.4255111976630964	0.4255111976630964	True	human	mouse
